review,model,sentiment
"The 'ActionAdventure' movie was violent and poorly written.  I regret watching it.  I'm so annoyed.",Gemini-1.5-Flash,negative
"The 'Rejuvenate' spa was disappointing.  The atmosphere was tense, and the staff were unfriendly.  I'm not going back.",Gemini-1.5-Flash,negative
"Ugh, this movie was a total waste of my time. The acting was terrible, and the plot made zero sense. Seriously, don't bother watching it.",Gemini-2.0-Flash-Lite,negative
"I went to that new restaurant, 'The Greasy Spoon,' and it was awful. The food was cold, and the service was even worse. Never going back there again.",Gemini-2.0-Flash-Lite,negative
"This toy I bought for my kid broke within an hour. What a rip-off! Complete garbage, honestly.",Gemini-2.0-Flash-Lite,negative
"The spa experience was a disaster. The massage therapist was rough, and the place was dirty. I left feeling worse than when I arrived.",Gemini-2.0-Flash-Lite,negative
"I saw an ad for this brand, 'ShineBright,' and it looked promising, but the product was a total letdown. It didn't work at all.",Gemini-2.0-Flash-Lite,negative
"This event was a huge disappointment. The music was awful, and the venue was overcrowded. I wish I hadn't gone.",Gemini-2.0-Flash-Lite,negative
"I went to that store, 'Discount Depot,' and the customer service was horrendous. The staff were rude and unhelpful. Avoid it!",Gemini-2.0-Flash-Lite,negative
"The venue for the concert was a nightmare. The sound system was terrible, and the seats were uncomfortable. I couldn't even enjoy the show.",Gemini-2.0-Flash-Lite,negative
"That new movie, 'Cosmic Chaos,' was a complete mess. The special effects were cheesy, and the story was boring. I fell asleep halfway through.",Gemini-2.0-Flash-Lite,negative
"The restaurant, 'Bella Italia,' was a total letdown. The food was bland, and the service was slow. I won't be returning.",Gemini-2.0-Flash-Lite,negative
"I got this toy for my nephew, and it was broken when it arrived. Such a disappointment! I'm so annoyed.",Gemini-2.0-Flash-Lite,negative
"The spa treatment was a complete waste of money. The staff were unprofessional, and the facilities were outdated. I felt ripped off.",Gemini-2.0-Flash-Lite,negative
"That ad for 'FreshStart' cleaning products was misleading. The product didn't work as advertised, and I wasted my money.",Gemini-2.0-Flash-Lite,negative
"This event was poorly organized. The lines were long, and the staff were clueless. It was a frustrating experience.",Gemini-2.0-Flash-Lite,negative
"The store, 'Trendy Threads,' had nothing I liked. The clothes were overpriced and the quality was poor. I left empty-handed.",Gemini-2.0-Flash-Lite,negative
"The venue was a total dump. The bathrooms were disgusting, and the air conditioning didn't work. I hated it.",Gemini-2.0-Flash-Lite,negative
"That movie, 'Shadowlands,' was incredibly boring. The plot was predictable, and the characters were uninteresting. I regretted watching it.",Gemini-2.0-Flash-Lite,negative
"The restaurant, 'Burger Bliss,' was a total letdown. The burgers were dry, and the fries were soggy. I won't be back.",Gemini-2.0-Flash-Lite,negative
"This toy was a complete waste of money. It broke within a day, and my kid was so disappointed. I'm furious.",Gemini-2.0-Flash-Lite,negative
"The spa was a total rip-off. The massage was terrible, and the place was dirty. I felt cheated.",Gemini-2.0-Flash-Lite,negative
"The ad for 'GlowUp' makeup was a lie. The product didn't work at all, and I wasted my money.",Gemini-2.0-Flash-Lite,negative
"The event was a complete disaster. The music was awful, and the crowd was rowdy. I left early.",Gemini-2.0-Flash-Lite,negative
"The store, 'Cheap Chic,' was a total mess. The clothes were cheap-looking, and the service was terrible. I won't go back.",Gemini-2.0-Flash-Lite,negative
"The venue was a total disaster. The sound system was broken, and the seats were uncomfortable. I hated it.",Gemini-2.0-Flash-Lite,negative
"That movie, 'Space Explorers,' was a total snooze-fest. The plot was confusing, and the acting was wooden. I wouldn't recommend it.",Gemini-2.0-Flash-Lite,negative
"The restaurant, 'Pasta Palace,' was a total disappointment. The pasta was overcooked, and the sauce was bland. I won't be eating there again.",Gemini-2.0-Flash-Lite,negative
"This toy was a complete letdown. It was smaller than expected, and the quality was poor. My kid was sad.",Gemini-2.0-Flash-Lite,negative
"The spa was a total rip-off. The staff were rude, and the facilities were outdated. I felt like I was robbed.",Gemini-2.0-Flash-Lite,negative
"That ad for 'CleanSweep' vacuum cleaners was a scam. The product didn't work, and I wasted my money.",Gemini-2.0-Flash-Lite,negative
"The event was a complete waste of time. The speakers were boring, and the food was terrible. I left feeling annoyed.",Gemini-2.0-Flash-Lite,negative
"The store, 'Fashion Forward,' was a total disappointment. The clothes were overpriced, and the staff were unhelpful. I won't be back.",Gemini-2.0-Flash-Lite,negative
"The venue was a total dump. The bathrooms were filthy, and the seating was uncomfortable. I hated it.",Gemini-2.0-Flash-Lite,negative
"That movie, 'Mystic Realms,' was a complete bore. The plot was slow, and the characters were uninteresting. I fell asleep.",Gemini-2.0-Flash-Lite,negative
"The restaurant, 'Pizza Paradise,' was a total letdown. The pizza was cold, and the service was slow. I won't be returning.",Gemini-2.0-Flash-Lite,negative
"This toy was a complete waste of money. It was cheaply made, and it broke within hours. My kid was heartbroken.",Gemini-2.0-Flash-Lite,negative
"The spa was a total rip-off. The massage was too short, and the place was noisy. I felt cheated.",Gemini-2.0-Flash-Lite,negative
"That ad for 'BrightSmile' toothpaste was misleading. The product didn't whiten my teeth at all, and I wasted my money.",Gemini-2.0-Flash-Lite,negative
"The event was a complete disaster. The weather was terrible, and the event was poorly organized. I left early.",Gemini-2.0-Flash-Lite,negative
"The store, 'Style Central,' was a total disappointment. The clothes were out of style, and the staff were rude. I won't go back.",Gemini-2.0-Flash-Lite,negative
"The venue was a total dump. The parking was a nightmare, and the seats were uncomfortable. I hated it.",Gemini-2.0-Flash-Lite,negative
"That movie, 'Time Travelers,' was a complete mess. The plot was confusing, and the special effects were terrible. I wouldn't recommend it.",Gemini-2.0-Flash-Lite,negative
"The restaurant, 'Taco Town,' was a total letdown. The tacos were bland, and the service was slow. I won't be eating there again.",Gemini-2.0-Flash-Lite,negative
"This toy was a complete disappointment. It was too complicated, and my kid got frustrated. I'm so annoyed.",Gemini-2.0-Flash-Lite,negative
"The spa was a total rip-off. The facial was painful, and the place was dirty. I felt like I was scammed.",Gemini-2.0-Flash-Lite,negative
"That ad for 'HairRevive' shampoo was a lie. The product didn't make my hair any better, and I wasted my money.",Gemini-2.0-Flash-Lite,negative
"The event was a complete waste of money. The tickets were overpriced, and the entertainment was awful. I left feeling ripped off.",Gemini-2.0-Flash-Lite,negative
"The store, 'Bargain Basement,' was a total mess. The clothes were dirty, and the staff were unhelpful. I won't go back.",Gemini-2.0-Flash-Lite,negative
"The venue was a total dump. The sound system was terrible, and the air conditioning didn't work. I hated it.",Gemini-2.0-Flash-Lite,negative
"That movie, 'Galaxy Quest,' was a complete bore. The plot was predictable, and the acting was wooden. I fell asleep.",Gemini-2.0-Flash-Lite,negative
"The restaurant, 'Sushi Supreme,' was a total letdown. The sushi was stale, and the service was slow. I won't be returning.",Gemini-2.0-Flash-Lite,negative
"This toy was a complete disappointment. It was missing pieces, and my kid was upset. I'm so frustrated.",Gemini-2.0-Flash-Lite,negative
"The spa was a total rip-off. The manicure was rushed, and the place was crowded. I felt like I was cheated.",Gemini-2.0-Flash-Lite,negative
"That ad for 'SkinGlow' moisturizer was misleading. The product didn't make my skin glow at all, and I wasted my money.",Gemini-2.0-Flash-Lite,negative
"The event was a complete disaster. The crowd was rowdy, and the event was poorly organized. I left early.",Gemini-2.0-Flash-Lite,negative
"The store, 'Vintage Vibes,' was a total disappointment. The clothes were overpriced, and the staff were rude. I won't go back.",Gemini-2.0-Flash-Lite,negative
"The venue was a total dump. The bathrooms were disgusting, and the seating was uncomfortable. I hated it.",Gemini-2.0-Flash-Lite,negative
"That movie, 'Adventure Zone,' was a complete mess. The plot was confusing, and the special effects were terrible. I wouldn't recommend it.",Gemini-2.0-Flash-Lite,negative
"The restaurant, 'Burger Haven,' was a total letdown. The burgers were dry, and the fries were soggy. I won't be eating there again.",Gemini-2.0-Flash-Lite,negative
"This toy was a complete waste of money. It was cheaply made, and it broke within hours. My kid was heartbroken.",Gemini-2.0-Flash-Lite,negative
"The spa was a total rip-off. The massage was too short, and the place was noisy. I felt like I was cheated.",Gemini-2.0-Flash-Lite,negative
"That ad for 'CleanHome' detergent was a scam. The product didn't work, and I wasted my money.",Gemini-2.0-Flash-Lite,negative
"The event was a complete waste of time. The speakers were boring, and the food was terrible. I left feeling annoyed.",Gemini-2.0-Flash-Lite,negative
"The store, 'Urban Style,' was a total disappointment. The clothes were out of style, and the staff were unhelpful. I won't go back.",Gemini-2.0-Flash-Lite,negative
"The venue was a total dump. The parking was a nightmare, and the seats were uncomfortable. I hated it.",Gemini-2.0-Flash-Lite,negative
"That movie, 'Fantasy World,' was a complete bore. The plot was slow, and the characters were uninteresting. I fell asleep.",Gemini-2.0-Flash-Lite,negative
"The restaurant, 'Pizza Palace,' was a total letdown. The pizza was cold, and the service was slow. I won't be returning.",Gemini-2.0-Flash-Lite,negative
"This toy was a complete disappointment. It was missing pieces, and my kid was upset. I'm so frustrated.",Gemini-2.0-Flash-Lite,negative
"The spa was a total rip-off. The manicure was rushed, and the place was crowded. I felt like I was cheated.",Gemini-2.0-Flash-Lite,negative
"That ad for 'HealthyLife' vitamins was misleading. The product didn't make me feel any better, and I wasted my money.",Gemini-2.0-Flash-Lite,negative
"The event was a complete disaster. The crowd was rowdy, and the event was poorly organized. I left early.",Gemini-2.0-Flash-Lite,negative
"The store, 'Modern Trends,' was a total disappointment. The clothes were overpriced, and the staff were rude. I won't go back.",Gemini-2.0-Flash-Lite,negative
"The venue was a total dump. The bathrooms were disgusting, and the seating was uncomfortable. I hated it.",Gemini-2.0-Flash-Lite,negative
"That movie, 'Super Squad,' was a complete mess. The plot was confusing, and the special effects were terrible. I wouldn't recommend it.",Gemini-2.0-Flash-Lite,negative
"The restaurant, 'Pasta Paradise,' was a total letdown. The pasta was overcooked, and the sauce was bland. I won't be eating there again.",Gemini-2.0-Flash-Lite,negative
"This toy was a complete waste of money. It was cheaply made, and it broke within hours. My kid was heartbroken.",Gemini-2.0-Flash-Lite,negative
"The spa was a total rip-off. The massage was too short, and the place was noisy. I felt like I was cheated.",Gemini-2.0-Flash-Lite,negative
"That ad for 'ShineBright' cleaner was a scam. The product didn't work, and I wasted my money.",Gemini-2.0-Flash-Lite,negative
